timestamp_ns,mode,e2e,dataset,text_mix,style_mix,cols,rows,frames_total,warmup_frames,seed,time_min_ns,time_median_ns,time_p95_ns,time_max_ns,time_mean_ns,cpu_time_ns,cpu_user_ns,cpu_sys_ns,page_faults_minor,page_faults_major,page_faults_minor_min,page_faults_minor_median,page_faults_minor_p95,page_faults_minor_max,page_faults_minor_mean,page_faults_major_min,page_faults_major_median,page_faults_major_p95,page_faults_major_max,page_faults_major_mean,max_rss_bytes,bytes_total,bytes_mean,dirty_ratio_mean,style_runs_mean,pmc_cycles_min,pmc_cycles_median,pmc_cycles_p95,pmc_cycles_max,pmc_cycles_mean,pmc_instructions_min,pmc_instructions_median,pmc_instructions_p95,pmc_instructions_max,pmc_instructions_mean,pmc_cache_misses_min,pmc_cache_misses_median,pmc_cache_misses_p95,pmc_cache_misses_max,pmc_cache_misses_mean,pmc_cache_references_min,pmc_cache_references_median,pmc_cache_references_p95,pmc_cache_references_max,pmc_cache_references_mean,pmc_branches_min,pmc_branches_median,pmc_branches_p95,pmc_branches_max,pmc_branches_mean,pmc_branch_misses_min,pmc_branch_misses_median,pmc_branch_misses_p95,pmc_branch_misses_max,pmc_branch_misses_mean
1770579452321927000,full_redraw,0,typical_app_panel_swap,common,flat,200,60,20000,1000,69420,19875,21000,23250,38458,21109,947072000,839464000,107608000,90,0,0,0,0,6,0,0,0,0,0,0,12713984,340369825,17914.201316,0.096083,0.000000,100271,113340,127690,185802,114610,634232,634930,638541,647150,635546,268,456,497,817,456,NA,NA,NA,NA,NA,127104,127104,127104,127104,127104,162,169,240,2331,187
1770579454506878000,full_redraw,0,typical_app_panel_swap,common,themed,200,60,20000,1000,69420,47250,52375,55334,150416,51124,1552395000,1437984000,114411000,66,0,0,0,0,5,0,0,0,0,0,0,14155776,843812646,44411.191895,0.096083,979.000000,223791,236734,250402,407437,238349,1186740,1187391,1191040,1343169,1188374,188,858,926,1093,856,NA,NA,NA,NA,NA,260173,260173,260173,260190,260173,601,612,644,5704,621
1770579457329222000,full_redraw,0,typical_app_panel_swap,common,churn,200,60,20000,1000,69420,117125,131209,137584,250208,130439,3094487000,2968734000,125753000,0,0,0,0,0,0,0,0,0,0,0,0,14336000,2213975785,116525.041316,0.096083,3223.000000,536271,560495,580599,755315,561713,2746856,2747526,2751175,2795224,2748634,783,1346,1660,2044,1344,NA,NA,NA,NA,NA,622059,622063,622063,622063,622062,2131,2190,2825,11852,2310
1770579461772438000,full_redraw,0,typical_app_panel_swap,grapheme_stress,flat,200,60,20000,1000,69420,22917,23416,26208,139166,24412,1059321000,952904000,106417000,0,0,0,0,0,0,0,0,0,0,0,0,14385152,498378923,26230.469632,0.096083,0.000000,114401,124412,137983,332725,126413,666235,666885,670620,723236,667604,267,525,581,846,525,NA,NA,NA,NA,NA,134630,134652,134652,134652,134651,145,152,157,3889,155
1770579464074157000,full_redraw,0,typical_app_panel_swap,grapheme_stress,themed,200,60,20000,1000,69420,49458,55458,59292,211083,54804,1664089000,1547363000,116726000,0,0,0,0,0,0,0,0,0,0,0,0,14516224,1021892664,53783.824421,0.096083,1014.000000,233950,251234,265768,485600,252991,1239533,1240179,1243813,1292503,1241049,445,860,948,1130,863,NA,NA,NA,NA,NA,272418,272418,272418,272432,272418,643,664,804,6953,680
1770579467011693000,full_redraw,0,typical_app_panel_swap,grapheme_stress,churn,200,60,20000,1000,69420,110209,122792,128542,299792,121380,2965931000,2841451000,124480000,0,0,0,0,0,0,0,0,0,0,0,0,14663680,2135944674,112418.140737,0.096083,3000.000000,501331,522831,541944,807430,525022,2509259,2509999,2513643,2650366,2511085,267,1044,1181,1476,1049,NA,NA,NA,NA,NA,569312,569335,569335,569335,569334,1928,1986,2178,14298,2028
1770579471322602000,full_redraw,0,typical_app_cursor_moves,common,flat,200,60,20000,1000,69420,20500,22083,24500,78500,22408,974310000,868779000,105531000,3,0,0,0,0,1,0,0,0,0,0,0,14778368,348858976,18360.998737,0.000166,0.000000,102151,116654,130420,236047,117408,647160,647837,651429,702178,648469,230,468,512,945,468,NA,NA,NA,NA,NA,130354,130369,130369,130380,130366,167,182,276,2522,191
1770579473535703000,full_redraw,0,typical_app_cursor_moves,common,themed,200,60,20000,1000,69420,44417,47958,52500,130916,47995,1485034000,1370018000,115016000,0,0,0,0,0,0,0,0,0,0,0,0,14843904,796171197,41903.747211,0.000166,843.000000,210892,224312,238633,408626,226329,1138770,1139430,1143093,1192592,1140491,214,840,895,1046,839,NA,NA,NA,NA,NA,248716,248731,248731,248731,248729,531,547,642,5196,556
1770579476287636000,full_redraw,0,typical_app_cursor_moves,common,churn,200,60,20000,1000,69420,115959,132000,137750,564625,130510,3090427000,2964978000,125449000,0,0,0,0,0,0,0,0,0,0,0,0,14942208,2189097729,115215.669947,0.000166,3137.000000,530953,561446,579335,899850,562654,2725453,2726173,2729819,2871476,2727191,503,1201,1392,1668,1205,NA,NA,NA,NA,NA,616934,616962,616962,616962,616959,2075,2132,2347,13014,2171
1770579480729696000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,flat,200,60,20000,1000,69420,23125,24375,27375,153542,25194,1080363000,969675000,110688000,0,0,0,0,0,0,0,0,0,0,0,0,15040512,518297612,27278.821684,0.000166,0.000000,115624,129169,143396,203798,130624,682254,682903,686545,723438,683949,376,525,587,1096,527,NA,NA,NA,NA,NA,138614,138630,138630,138640,138625,161,165,179,3921,170
1770579483052900000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,themed,200,60,20000,1000,69420,46750,52083,55125,92667,50962,1588854000,1475291000,113563000,0,0,0,0,0,0,0,0,0,0,0,0,15089664,966357575,50860.925000,0.000166,840.000000,220230,234078,248100,331318,236299,1171996,1172628,1176283,1210160,1173356,413,892,965,1241,887,NA,NA,NA,NA,NA,256121,256138,256138,256152,256133,523,537,556,5978,543
1770579485911046000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,churn,200,60,20000,1000,69420,108083,120291,125334,270458,118728,2915091000,2791543000,123548000,0,0,0,0,0,0,0,0,0,0,0,0,15204352,2105755310,110829.226842,0.000166,2866.000000,495383,512286,531522,800145,515152,2470692,2471395,2475079,2658840,2472335,812,1034,1131,1356,1035,NA,NA,NA,NA,NA,559887,559915,559915,559915,559910,1901,1966,2197,13389,2029
1770579490167327000,full_redraw,0,unicode_stress_width_churn,common,flat,200,60,20000,1000,69420,29166,33208,36458,83708,33145,1647050000,1532451000,114599000,0,0,0,0,0,0,0,0,0,0,0,0,15269888,359772988,18935.420421,0.207320,0.000000,144551,161075,175224,279505,163057,655238,665673,671765,693055,665459,145,450,576,710,442,NA,NA,NA,NA,NA,132802,135092,136282,137447,135016,1644,1902,2012,4599,1905
1770579493080359000,full_redraw,0,unicode_stress_width_churn,common,themed,200,60,20000,1000,69420,55334,64833,70792,219292,64772,2307829000,2189295000,118534000,0,0,0,0,0,0,0,0,0,0,0,0,15319040,856397510,45073.553158,0.207358,968.145684,261889,294283,313778,503317,295283,1128722,1213510,1266220,1314548,1214489,213,666,759,910,665,NA,NA,NA,NA,NA,245910,266979,279646,290066,267228,2355,2863,3059,8625,2863
1770579496686127000,full_redraw,0,unicode_stress_width_churn,common,churn,200,60,20000,1000,69420,159791,182375,191583,375791,181883,4614459000,4484533000,129926000,0,0,0,0,0,0,0,0,0,0,0,0,15368192,2787057686,146687.246632,0.207901,4302.414947,729420,769262,797596,994841,770749,3329391,3437692,3500039,3589518,3429813,522,988,1107,1856,986,NA,NA,NA,NA,NA,759779,782913,799694,806263,783161,5190,5943,6335,17336,5976
1770579502720551000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,flat,200,60,20000,1000,69420,33834,38334,41125,77125,37860,1858721000,1741944000,116777000,0,0,0,0,0,0,0,0,0,0,0,0,15466496,609792090,32094.320526,0.212802,0.000000,162534,180433,194626,269462,182409,705189,716956,723640,736027,716547,206,380,562,754,406,NA,NA,NA,NA,NA,144712,147136,148457,149987,147024,1843,2206,2353,6757,2211
1770579505850962000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,themed,200,60,20000,1000,69420,61250,74542,81916,205958,74789,2642420000,2520538000,121882000,0,0,0,0,0,0,0,0,0,0,0,0,15564800,1169788629,61567.822579,0.212603,1083.685632,289347,330292,355290,583530,331584,1218166,1326119,1408675,1598673,1330592,151,744,875,1293,741,NA,NA,NA,NA,NA,268090,294975,314792,329560,296008,2648,3272,3560,10376,3300
1770579509803373000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,churn,200,60,20000,1000,69420,160250,182541,191666,261375,181952,4739633000,4604070000,135563000,0,0,0,0,0,0,0,0,0,0,0,0,15663104,2950545315,155291.858684,0.212215,4120.719947,730199,770432,801459,1075787,772336,3243700,3355895,3443519,3486692,3360981,678,1001,1076,1306,1003,NA,NA,NA,NA,NA,740083,766107,787224,798010,767642,5406,6333,6782,19587,6350
1770579515964021000,full_redraw,0,unicode_stress_style_flicker,common,flat,200,60,20000,1000,69420,21250,22375,25041,109875,23257,1106743000,998248000,108495000,0,0,0,0,0,0,0,0,0,0,0,0,15712256,351196338,18484.017789,0.000000,0.000000,106978,119222,132992,268928,121116,649335,650023,653705,691881,650792,282,444,484,919,434,NA,NA,NA,NA,NA,131288,131288,131288,131288,131288,61,81,183,3773,97
1770579518316852000,full_redraw,0,unicode_stress_style_flicker,common,themed,200,60,20000,1000,69420,322750,365250,381708,610542,365428,7620689000,7483685000,137004000,0,0,0,0,0,0,0,0,0,0,0,0,15761408,6750788523,355304.659105,1.000000,10497.000000,1446801,1501017,1563140,1796616,1506401,7768428,7785016,7799458,7928301,7786180,637,1042,1204,1367,1025,NA,NA,NA,NA,NA,1858936,1861834,1865073,1865073,1862049,3555,3604,3637,6337,3608
1770579527528581000,full_redraw,0,unicode_stress_style_flicker,common,churn,200,60,20000,1000,69420,335083,377916,393459,699041,378821,7876401000,7734179000,142222000,0,0,0,0,0,0,0,0,0,0,0,0,15810560,6756506773,355605.619632,1.000000,10509.975632,1497432,1552339,1598702,1917163,1556107,7846161,7871044,7895797,8057867,7871379,201,1177,1283,1469,1165,NA,NA,NA,NA,NA,1828060,1833321,1839191,1840361,1833512,4819,4982,5145,9420,5005
1770579537013220000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,flat,200,60,20000,1000,69420,26208,28709,31459,107208,28225,1291409000,1179069000,112340000,0,0,0,0,0,0,0,0,0,0,0,0,15941632,653514172,34395.482737,0.000000,0.000000,128173,140053,153855,289609,142176,708856,709519,713131,738987,710589,232,445,521,703,427,NA,NA,NA,NA,NA,145259,145272,145272,145272,145271,49,76,127,6102,99
1770579539558978000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,themed,200,60,20000,1000,69420,321250,365875,382875,807875,366819,7661617000,7519870000,141747000,0,0,0,0,0,0,0,0,0,0,0,0,16039936,6698728496,352564.657684,1.000000,9933.000000,1433867,1502239,1556561,1945361,1505301,7436518,7456217,7470267,7572311,7455516,206,1071,1217,1396,1069,NA,NA,NA,NA,NA,1777303,1781198,1783540,1783540,1780918,5704,5775,5851,8310,5790
1770579548808471000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,churn,200,60,20000,1000,69420,331625,372625,383250,482458,372613,7775296000,7630237000,145059000,0,0,0,0,0,0,0,0,0,0,0,0,16138240,6760365339,355808.702053,1.000000,10029.975632,1487569,1532324,1567937,1698536,1534770,7555095,7593621,7627477,7721134,7596418,297,1143,1247,1397,1138,NA,NA,NA,NA,NA,1759251,1767079,1774279,1777246,1768161,6700,6922,7021,12556,6928
1770579558187521000,full_redraw,0,unicode_dynamic_rect_churn,common,flat,200,60,20000,1000,69420,22375,26500,30458,57250,26841,1183655000,1072786000,110869000,0,0,0,0,0,0,0,0,0,0,0,0,16203776,348869575,18361.556579,0.122116,0.000000,113888,135491,151168,219430,136840,633860,646686,655082,679634,646978,249,424,523,717,425,NA,NA,NA,NA,NA,127352,130365,132422,135606,130441,275,780,1088,4291,789
1770579560623217000,full_redraw,0,unicode_dynamic_rect_churn,common,themed,200,60,20000,1000,69420,46375,68750,82917,128209,69237,2039865000,1921524000,118341000,0,0,0,0,0,0,0,0,0,0,0,0,16252928,1028208237,54116.223000,0.122589,1122.279526,219428,309381,364150,474724,311191,1105754,1402163,1592382,1918977,1407069,475,770,970,1347,781,NA,NA,NA,NA,NA,238932,311302,357413,435834,312510,815,2116,2922,8923,2143
1770579563957591000,full_redraw,0,unicode_dynamic_rect_churn,common,churn,200,60,20000,1000,69420,160042,192000,212542,494125,193943,4458023000,4330565000,127458000,0,0,0,0,0,0,0,0,0,0,0,0,16302080,2995375274,157651.330211,0.122889,4592.857368,711165,798651,865609,1239033,804435,3480194,3656758,3813129,4097597,3667563,188,1203,1471,1981,1200,NA,NA,NA,NA,NA,793601,835790,872734,940491,838206,3300,5442,7176,20438,5648
1770579569839157000,full_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,flat,200,60,20000,1000,69420,26209,31250,34791,63583,31217,1369618000,1254808000,114810000,0,0,0,0,0,0,0,0,0,0,0,0,16400384,614168980,32324.683158,0.120951,0.000000,133528,151829,166815,259432,153220,691351,701962,709561,736005,702419,195,437,551,692,442,NA,NA,NA,NA,NA,140900,143292,145117,148863,143404,284,780,1082,6359,789
1770579572465428000,full_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,themed,200,60,20000,1000,69420,53083,75542,90291,303958,75997,2264648000,2142265000,122383000,0,0,0,0,0,0,0,0,0,0,0,0,16498688,1335377448,70283.023579,0.121336,1088.015158,248435,335747,390224,695539,337537,1179665,1476193,1663762,1983078,1481648,519,800,965,1431,804,NA,NA,NA,NA,NA,255586,327956,373355,450890,329211,863,2206,3032,10702,2231
1770579576033386000,full_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,churn,200,60,20000,1000,69420,152833,184250,199042,410125,184256,4369915000,4238775000,131140000,0,0,0,0,0,0,0,0,0,0,0,0,16613376,3082745920,162249.785263,0.121479,4209.763737,690429,774886,830515,1145062,777467,3308069,3500737,3651364,3927277,3509317,582,1098,1251,1520,1105,NA,NA,NA,NA,NA,752772,798719,834443,899553,800696,3531,5600,6903,19988,5649
1770579769865942000,diff_redraw,0,typical_app_panel_swap,common,flat,200,60,20000,1000,69420,16333,16625,17584,122250,16900,861060000,755397000,105663000,90,0,0,0,0,6,0,0,0,0,0,0,12713984,25494038,1341.791474,0.096083,0.000000,84329,95681,109014,171199,97319,417195,417690,421495,456243,418607,426,2297,2561,3843,2299,NA,NA,NA,NA,NA,64790,64790,64790,64790,64790,120,124,130,314,125
1770579771964153000,diff_redraw,0,typical_app_panel_swap,common,themed,200,60,20000,1000,69420,20667,21542,23084,196750,21798,965681000,859289000,106392000,66,0,0,0,0,5,0,0,0,0,0,0,14155776,105235683,5538.720158,0.096083,979.000000,106022,116893,130546,208875,118754,503949,504497,508179,536879,505327,426,2634,2865,4976,2639,NA,NA,NA,NA,NA,86271,86271,86271,86276,86271,162,182,184,970,181
1770579774171954000,diff_redraw,0,typical_app_panel_swap,common,churn,200,60,20000,1000,69420,25167,26042,28584,112000,26365,1066939000,959212000,107727000,0,0,0,0,0,0,0,0,0,0,0,0,14336000,201678854,10614.676526,0.096083,3223.000000,125855,137460,152041,265699,139372,609471,610094,613759,663797,610964,512,2834,3145,4120,2834,NA,NA,NA,NA,NA,110083,110083,110083,110088,110083,219,227,257,1786,229
1770579776485741000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,flat,200,60,20000,1000,69420,18750,19125,21167,769958,19513,957633000,852312000,105321000,0,0,0,0,0,0,0,0,0,0,0,0,14385152,25485754,1341.355474,0.096083,0.000000,95735,107019,120192,214191,108331,480063,480660,484403,502022,481663,514,2260,2510,3495,2266,NA,NA,NA,NA,NA,75882,75882,75882,75882,75882,93,94,98,1881,96
1770579778684018000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,themed,200,60,20000,1000,69420,24958,25792,28542,111958,26214,1096043000,986958000,109085000,0,0,0,0,0,0,0,0,0,0,0,0,14516224,142436689,7496.667842,0.096083,1014.000000,123985,136075,150209,255239,138208,603883,604528,608120,635478,605338,894,2552,2825,3619,2558,NA,NA,NA,NA,NA,105676,105676,105676,105682,105676,150,155,166,2706,158
1770579781027088000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,churn,200,60,20000,1000,69420,26291,27167,30666,60375,27811,1142014000,1033000000,109014000,0,0,0,0,0,0,0,0,0,0,0,0,14663680,164303131,8647.533211,0.096083,3000.000000,129203,142134,156399,228623,144559,632315,632835,636536,671382,633654,1854,2598,2927,5701,2601,NA,NA,NA,NA,NA,112495,112495,112495,112500,112495,168,175,182,3226,176
1770579783416392000,diff_redraw,0,typical_app_cursor_moves,common,flat,200,60,20000,1000,69420,12959,13291,13500,26542,13374,789889000,685008000,104881000,3,0,0,0,0,1,0,0,0,0,0,0,14778368,553151,29.113211,0.000166,0.000000,69473,79643,93641,137589,81678,381787,383096,387054,396022,383793,1814,2664,3051,3425,2652,NA,NA,NA,NA,NA,59068,59227,59267,59316,59220,78,82,86,207,82
1770579785438251000,diff_redraw,0,typical_app_cursor_moves,common,themed,200,60,20000,1000,69420,12875,13166,14583,80459,13333,790846000,695670000,95176000,0,0,0,0,0,0,0,0,0,0,0,0,14843904,931110,49.005789,0.000166,843.000000,66045,78568,87591,153532,79366,379423,381061,385146,419512,381726,288,2958,3295,5553,2954,NA,NA,NA,NA,NA,58985,59228,59419,59694,59226,79,83,92,294,84
1770579787457390000,diff_redraw,0,typical_app_cursor_moves,common,churn,200,60,20000,1000,69420,13000,13292,14667,38667,13466,818462000,711203000,107259000,0,0,0,0,0,0,0,0,0,0,0,0,14942208,1077586,56.715053,0.000166,3137.000000,69762,80243,93919,154771,82129,380783,382924,386898,422022,383659,1756,2929,3319,9139,2944,NA,NA,NA,NA,NA,59125,59391,59712,59878,59399,92,97,107,210,98
1770579789506924000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,flat,200,60,20000,1000,69420,15916,16208,17917,61208,16428,901766000,794947000,106819000,0,0,0,0,0,0,0,0,0,0,0,0,15040512,551435,29.022895,0.000166,0.000000,81004,92922,106684,281080,95017,450109,451399,455158,476375,452085,570,2550,2833,3971,2555,NA,NA,NA,NA,NA,70980,71000,71071,71103,71008,63,70,84,2006,72
1770579791643577000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,themed,200,60,20000,1000,69420,15958,16292,18042,63541,16606,912492000,807367000,105125000,0,0,0,0,0,0,0,0,0,0,0,0,15089664,947867,49.887737,0.000166,840.000000,80662,93221,106776,179140,95011,448213,449885,453730,509016,450621,440,2744,2974,4120,2748,NA,NA,NA,NA,NA,70521,70652,70831,71118,70658,63,74,91,1889,77
1770579793791596000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,churn,200,60,20000,1000,69420,16083,16375,18166,44083,16674,930855000,822548000,108307000,0,0,0,0,0,0,0,0,0,0,0,0,15204352,973268,51.224632,0.000166,2866.000000,83714,93773,107522,159739,95817,452783,454664,458400,478533,455288,1767,2786,3030,3823,2788,NA,NA,NA,NA,NA,71498,71624,71957,72147,71642,64,74,94,2072,77
1770579795958258000,diff_redraw,0,unicode_stress_width_churn,common,flat,200,60,20000,1000,69420,40041,53750,62542,81916,53811,2040549000,1922892000,117657000,0,0,0,0,0,0,0,0,0,0,0,0,15269888,212223495,11169.657632,0.207320,0.000000,193265,254228,285836,350358,253796,596615,716134,784068,821049,714423,1070,2211,2526,3126,2205,NA,NA,NA,NA,NA,102209,126689,140169,146652,126256,2805,4095,4826,5382,4085
1770579799288550000,diff_redraw,0,unicode_stress_width_churn,common,themed,200,60,20000,1000,69420,52667,73291,85125,102792,73322,2466628000,2345939000,120689000,0,0,0,0,0,0,0,0,0,0,0,0,15319040,467942380,24628.546316,0.207358,968.145684,252502,335171,377541,443337,334507,753292,995258,1102703,1183053,992432,1239,2348,2720,5112,2352,NA,NA,NA,NA,NA,137862,194808,218579,237216,194210,3586,5323,6185,6874,5300
1770579803065183000,diff_redraw,0,unicode_stress_width_churn,common,churn,200,60,20000,1000,69420,68417,105791,124167,1208584,105880,3139300000,3013250000,126050000,0,0,0,0,0,0,0,0,0,0,0,0,15368192,904822793,47622.252263,0.207901,4302.414947,315360,470874,537829,686785,469709,992844,1488696,1691968,1880654,1483422,269,2466,2901,3800,2473,NA,NA,NA,NA,NA,195189,309372,355893,398597,308296,4861,7528,8798,11575,7494
1770579807549133000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,flat,200,60,20000,1000,69420,45458,62042,72500,152250,62097,2331059000,2209186000,121873000,0,0,0,0,0,0,0,0,0,0,0,0,15466496,245536112,12922.953263,0.212802,0.000000,217080,284515,321537,445534,283941,666184,790444,856729,895742,788901,416,2205,2516,3113,2196,NA,NA,NA,NA,NA,118085,143401,157036,163836,142987,3379,5403,6452,7947,5363
1770579811178577000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,themed,200,60,20000,1000,69420,61000,85292,98667,119500,85295,2825026000,2701849000,123177000,0,0,0,0,0,0,0,0,0,0,0,0,15564800,563331088,29649.004632,0.212603,1083.685632,280784,384701,433039,494734,383479,870973,1133916,1253324,1367627,1132201,1327,2390,2697,3333,2385,NA,NA,NA,NA,NA,164578,226801,254466,281320,226469,4419,6721,7919,10327,6677
1770579815327661000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,churn,200,60,20000,1000,69420,74792,114916,134375,1727250,115385,3466442000,3341459000,124983000,0,0,0,0,0,0,0,0,0,0,0,0,15663104,942646939,49612.996789,0.212215,4120.719947,341033,503787,575571,779907,502199,1079733,1567132,1768799,1927846,1561750,460,2463,2785,3364,2443,NA,NA,NA,NA,NA,212713,326728,373360,411124,325584,5553,8801,10399,15227,8751
1770579820154639000,diff_redraw,0,unicode_stress_style_flicker,common,flat,200,60,20000,1000,69420,14791,15000,16709,54000,15391,951251000,844797000,106454000,0,0,0,0,0,0,0,0,0,0,0,0,15712256,331305,17.437105,0.000000,0.000000,75413,87089,101291,265108,89020,387454,388065,391774,402917,388995,1813,2536,2848,3227,2533,NA,NA,NA,NA,NA,57732,57732,57732,57732,57732,93,98,101,232,98
1770579822346567000,diff_redraw,0,unicode_stress_style_flicker,common,themed,200,60,20000,1000,69420,356250,402083,417084,857625,401593,8313165000,8170651000,142514000,0,0,0,0,0,0,0,0,0,0,0,0,15761408,6750788523,355304.659105,1.000000,10497.000000,1603523,1654740,1701068,2078480,1657619,8185772,8202521,8217004,8467260,8203757,979,5366,6978,8492,5374,NA,NA,NA,NA,NA,1902288,1905186,1908425,1908425,1905401,3693,3743,3838,7392,3757
1770579832291691000,diff_redraw,0,unicode_stress_style_flicker,common,churn,200,60,20000,1000,69420,368209,412292,425291,504125,411084,8496212000,8345948000,150264000,0,0,0,0,0,0,0,0,0,0,0,0,15810560,6756506773,355605.619632,1.000000,10509.975632,1645048,1695839,1737349,1897220,1698777,8261853,8286628,8311418,8344602,8286799,3061,6149,7244,9040,6135,NA,NA,NA,NA,NA,1871207,1876468,1882338,1883508,1876659,4996,5146,5277,8919,5154
1770579842433526000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,flat,200,60,20000,1000,69420,17666,17959,20000,1665334,18915,1095369000,986386000,108983000,0,0,0,0,0,0,0,0,0,0,0,0,15925248,330193,17.378579,0.000000,0.000000,88641,100608,114166,261688,102601,491096,491748,495362,536152,492793,383,2660,2913,4992,2651,NA,NA,NA,NA,NA,78279,78279,78279,78279,78279,31,36,48,3297,45
1770579844775832000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,themed,200,60,20000,1000,69420,349458,391208,403375,518417,390173,8112837000,7968082000,144755000,0,0,0,0,0,0,0,0,0,0,0,0,16039936,6698728496,352564.657684,1.000000,9933.000000,1566344,1607967,1643723,2070782,1610635,7829418,7849126,7863124,7917147,7848251,3743,5497,6310,7739,5505,NA,NA,NA,NA,NA,1816563,1820457,1822800,1822800,1820178,5813,5909,5944,7737,5912
1770579854507568000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,churn,200,60,20000,1000,69420,362500,405916,416833,459334,404606,8385795000,8240983000,144812000,0,0,0,0,0,0,0,0,0,0,0,0,16138240,6760364621,355808.664263,1.000000,10029.975632,1629108,1668320,1699857,1826707,1670376,7949266,7988117,8021812,8049255,7990849,3286,5249,6026,7200,5259,NA,NA,NA,NA,NA,1798689,1806518,1813716,1816683,1807599,6867,7087,7211,9135,7094
1770579864533120000,diff_redraw,0,unicode_dynamic_rect_churn,common,flat,200,60,20000,1000,69420,20834,26792,31709,57792,27115,1184301000,1075972000,108329000,0,0,0,0,0,0,0,0,0,0,0,0,16203776,55897466,2941.971895,0.122116,0.000000,107905,138506,157759,216636,139399,427611,471149,495353,531286,471863,1426,2300,2639,3835,2306,NA,NA,NA,NA,NA,64304,73540,79061,87055,73715,425,964,1267,1845,972
1770579866970398000,diff_redraw,0,unicode_dynamic_rect_churn,common,themed,200,60,20000,1000,69420,24333,49708,64791,90916,50300,1666588000,1552083000,114505000,0,0,0,0,0,0,0,0,0,0,0,0,16252928,410123466,21585.445579,0.122589,1122.279526,128351,234244,294539,396077,235967,497787,861315,1071819,1401132,866671,1773,2745,3289,4179,2773,NA,NA,NA,NA,NA,83072,168228,219108,299064,169621,676,1959,2710,4288,1976
